"ChEMBL ID";"Class";"SlogP";"SMR";"LabuteASA";"TPSA";"AMW";"ExactMW";"NumLipinskiHBA";"NumLipinskiHBD";"NumRotatableBonds";"NumHBD";"NumHBA";"NumAmideBonds";"NumHeteroAtoms";"NumHeavyAtoms";"NumAtoms";"NumStereocenters";"NumUnspecifiedStereocenters";"NumRings";"NumAromaticRings";"NumSaturatedRings";"NumAliphaticRings";"NumAromaticHeterocycles";"NumSaturatedHeterocycles";"NumAliphaticHeterocycles";"NumAromaticCarbocycles";"NumSaturatedCarbocycles";"NumAliphaticCarbocycles";"FractionCSP3"
"CHEMBL1487868";"Preclinical";0.5837687451068679;0.4240802861024103;0.43505809633875175;0.216593442720942;0.33631615429375494;0.3362547262474063;0.2631578947368421;0.058823529411764705;0.2857142857142857;0.06666666666666667;0.26666666666666666;0.16666666666666666;0.22222222222222224;0.4705882352941177;0.3295454545454546;0;0;0.2857142857142857;0.5;0;0;0;0;0;0.6666666666666666;0;0;0.11764705882352941
"CHEMBL3217189";"Preclinical";0.6545154580979874;0.6776134413918244;0.6882516559110679;0.23664783765205175;0.6146713062669374;0.6124263120118194;0.3157894736842105;0.1764705882352941;0.42857142857142855;0.2;0.3333333333333333;0.16666666666666666;0.38888888888888884;0.6176470588235294;0.5568181818181818;0;0;0.2857142857142857;0.5;0;0;0.3333333333333333;0;0;0.3333333333333333;0;0;0.47368421052631576
"CHEMBL1506911";"Preclinical";0.6308660186171438;0.5807943592729166;0.6276749589405597;0.34128336172629187;0.580073674132219;0.5796568177238246;0.42105263157894735;0.11764705882352941;0.3333333333333333;0.13333333333333333;0.5333333333333333;0.3333333333333333;0.5;0.6176470588235294;0.375;0;0;0.42857142857142855;0.75;0;0;0.6666666666666666;0;0;0.3333333333333333;0;0;0.11764705882352941
"CHEMBL1465105";"Preclinical";0.6215473666407942;0.43579021620939057;0.4812166276112471;0.23309124600257028;0.4719757788755998;0.4705086950176636;0.3157894736842105;0;0.19047619047619047;0;0.4666666666666667;0;0.4444444444444444;0.4705882352941177;0.2727272727272727;0;0;0.42857142857142855;0.75;0;0;0.6666666666666666;0;0;0.3333333333333333;0;0;0.07692307692307693
"CHEMBL1379626";"Preclinical";0.5469253488614334;0.3477508863691678;0.33638536643109657;0.21276786514839052;0.24582772122524377;0.24580209453075635;0.2631578947368421;0.11764705882352941;0.14285714285714285;0.13333333333333333;0.2;0.16666666666666666;0.22222222222222224;0.3823529411764706;0.28409090909090906;0;0;0.2857142857142857;0.5;0;0;0.3333333333333333;0;0;0.3333333333333333;0;0;0.14285714285714285
"CHEMBL1468701";"Preclinical";0.5997302967072232;0.74497672799633;0.7506371239888847;0.22089721749006244;0.6312792824538259;0.6311498410248597;0.3684210526315789;0.11764705882352941;0.38095238095238093;0.13333333333333333;0.3333333333333333;0.3333333333333333;0.33333333333333326;0.7352941176470589;0.625;0;0;0.42857142857142855;0.5;0.2;0.16666666666666666;0;0.25;0.2;0.6666666666666666;0;0;0.4166666666666667
"CHEMBL1450243";"Preclinical";0.5029305592423221;0.3949864310819103;0.4702349011866224;0.22627693595146295;0.48898944962316715;0.48675553725889403;0.3157894736842105;0.058823529411764705;0.09523809523809523;0.06666666666666667;0.26666666666666666;0.5;0.33333333333333326;0.4705882352941177;0.28409090909090906;0.26666666666666666;1;0.5714285714285714;0.25;0.4;0.5;0;0.5;0.6000000000000001;0.3333333333333333;0;0;0.26666666666666666
"CHEMBL3493504";"Preclinical";0.47295294864773174;0.5055361493843946;0.5422724390323292;0.24041364057503212;0.450200413112975;0.4501601880230874;0.42105263157894735;0.058823529411764705;0.2857142857142857;0.06666666666666667;0.4;0.16666666666666666;0.38888888888888884;0.5588235294117647;0.48863636363636365;0.06666666666666667;0.25;0.42857142857142855;0.5;0.2;0.16666666666666666;0.6666666666666666;0.25;0.2;0;0;0;0.5882352941176471
"CHEMBL2312214";"Preclinical";0.6340905858094406;0.5335172299076834;0.5579655472202174;0.3087061777100331;0.4546676897897107;0.45459128312053193;0.3684210526315789;0.058823529411764705;0.2857142857142857;0.06666666666666667;0.4;0;0.33333333333333326;0.588235294117647;0.38636363636363635;0;0;0.42857142857142855;0.75;0;0;0.3333333333333333;0;0;0.6666666666666666;0;0;0.15789473684210525
"CHEMBL1583266";"Preclinical";0.6508921601240102;0.6292990059727894;0.6384291747225199;0.2089124002510535;0.5568424444604141;0.5565504509421;0.3157894736842105;0;0.23809523809523808;0;0.4666666666666667;0;0.33333333333333326;0.6470588235294117;0.40909090909090906;0;0;0.5714285714285714;1;0;0;0.6666666666666666;0;0;0.6666666666666666;0;0;0.09523809523809523
