Key;Row0;Row1;Row2;Row3;Row4;Row5;Row6;Row7;Row8;Row9;Row10;Row11;Row12;Row13;Row14;Row15;Row16;Row17;Row18;Row19;Row20;Row21;Row22;Row23;Row24;Row25;Row26;Row27;Row28;Row29;Row30;Row31;Row32;Row33;Row34;Row35;Row36;Row37;Row38;Row39;Row40;Row41;Row42;Row43;Row44;Row45;Row46;Row47;Row48;Row49;Row50;Row809;Row1072;Row5406;Row5872;Row15986;Row16003;Row17095;Row19697;Row20408;Row22591;Row23757;Row23789;Row27711;Row28345;Row33541;Row39842;Row41947;Row43388;Row47174;Row57524;Row60071;Row61146;Row63243;Row67469;Row73667;Row74675;Row77829;Row80879;Row81594;Row82887;Row83658;Row88321;Row89843;Row91459;Row92230;Row92281;Row95914;Row96914;Row105449;Row105915;Row106020;Row108151;Row111013;Row116110;Row117054;Row117918;Row121846;Row122408;Row123151;Row123362;Row127588
Row0;0.0;0.9726027397260274;0.9101123595505618;0.8767123287671232;0.7307692307692308;0.8857142857142857;0.9411764705882353;0.8548387096774194;0.9313725490196079;0.9054054054054054;0.9298245614035088;0.8734177215189873;0.9264705882352942;0.8783783783783784;0.8809523809523809;0.9558823529411765;0.9111111111111111;0.8571428571428572;0.9444444444444444;0.8382352941176471;0.9207920792079208;0.898989898989899;0.84375;0.8673469387755102;0.7608695652173914;0.8709677419354839;0.9304347826086956;0.9358974358974359;1.0;0.8928571428571429;0.9047619047619048;0.8448275862068966;0.8771929824561404;0.9358974358974359;0.944954128440367;0.6181818181818182;0.8796296296296297;0.75;0.8481012658227848;0.8769230769230769;0.8636363636363636;0.9425287356321839;0.8947368421052632;0.8631578947368421;0.9272727272727272;0.9122807017543859;0.956989247311828;0.8727272727272728;0.9239130434782609;0.8113207547169812;0.8103448275862069;0.9142857142857143;0.9313725490196079;0.8869565217391304;0.9101123595505618;0.8625;0.8990825688073394;0.9299999999999999;0.875;0.8867924528301887;0.883495145631068;0.9347826086956522;0.8860759493670887;0.8571428571428572;0.8625;0.8981481481481481;0.9108910891089109;0.9009009009009009;0.8791208791208791;0.8846153846153846;0.9081632653061225;0.9027777777777778;0.9;0.8737864077669903;0.8191489361702128;0.8952380952380953;0.9222222222222223;0.9108910891089109;0.9117647058823529;0.9146341463414634;0.9375;0.9122807017543859;0.9404761904761905;0.8865979381443299;0.8607594936708861;0.9142857142857143;0.8617021276595744;0.8352941176470589;0.8904109589041096;0.8818181818181818;0.8952380952380953;0.9021739130434783;0.9069767441860466;0.8640776699029127;0.9390243902439024;0.9019607843137255;0.9135802469135803;0.9375;0.9393939393939394;0.9285714285714286;0.8817204301075269;0.8235294117647058
Row1;0.9726027397260274;0.0;0.9278350515463918;0.9404761904761905;0.9861111111111112;0.9634146341463414;0.944954128440367;0.96;0.954954954954955;0.9647058823529412;0.9596774193548387;0.967741935483871;0.961038961038961;0.9156626506024097;0.9021739130434783;0.6071428571428572;0.9705882352941176;0.974025974025974;0.9333333333333333;0.9382716049382716;0.9259259259259259;0.9357798165137614;0.9875;0.9464285714285714;0.9292035398230089;0.9733333333333334;0.96;0.9534883720930233;0.9655172413793104;0.9473684210526316;0.96875;0.9577464788732395;0.9710144927536232;0.9772727272727273;0.9482758620689655;0.9625;0.9333333333333333;0.9859154929577465;0.9574468085106383;0.9743589743589743;0.944;0.935483870967742;0.962962962962963;0.9545454545454546;0.8813559322033898;0.9852941176470589;0.9387755102040817;0.9852941176470589;0.970873786407767;0.9855072463768116;0.9866666666666667;0.9658119658119658;0.9454545454545454;0.9615384615384616;0.9702970297029703;0.946236559139785;0.9416666666666667;0.9245283018867925;0.9101123595505618;0.9495798319327731;0.9298245614035088;0.8947368421052632;0.9560439560439561;0.9428571428571428;0.9574468085106383;0.95;0.9459459459459459;0.9512195121951219;0.9519230769230769;0.989247311827957;0.9821428571428571;0.963855421686747;0.9065420560747663;0.9304347826086956;0.9827586206896551;0.9396551724137931;0.9387755102040817;0.9459459459459459;0.9615384615384616;0.945054945054945;0.9425287356321839;0.9701492537313433;0.9213483146067416;0.944954128440367;0.9456521739130435;0.9292035398230089;0.9541284403669725;0.9807692307692307;0.9523809523809523;0.96;0.9663865546218487;0.9090909090909091;0.9368421052631579;0.9491525423728814;0.9438202247191011;0.9181818181818182;0.967391304347826;0.9777777777777777;0.9532710280373832;0.9789473684210527;0.9528301886792453;0.9711538461538461
Row2;0.9101123595505618;0.9278350515463918;0.0;0.9626168224299065;0.9204545454545454;0.9405940594059405;0.8951612903225806;0.7804878048780488;0.9133858267716536;0.9622641509433962;0.9440559440559441;0.8761904761904762;0.9591836734693877;0.9230769230769231;0.9304347826086956;0.9690721649484536;0.9051724137931034;0.8901098901098901;0.963855421686747;0.9306930693069306;0.9384615384615385;0.8305084745762712;0.8160919540229885;0.9230769230769231;0.9083969465648855;0.6056338028169015;0.9370629370629371;0.9230769230769231;0.9818181818181818;0.7021276595744681;0.7777777777777778;0.8433734939759037;0.6901408450704225;0.9433962264150944;0.9090909090909091;0.9175257731958762;0.9361702127659575;0.8536585365853658;0.8990825688073394;0.725;0.9078014184397163;0.9099099099099099;0.928;0.8389830508474576;0.9523809523809523;0.8026315789473684;0.8545454545454545;0.9294117647058824;0.9152542372881356;0.891566265060241;0.775;0.9;0.9384615384615385;0.8943661971830986;0.9411764705882353;0.9189189189189189;0.9280575539568345;0.9457364341085271;0.9181818181818182;0.8863636363636364;0.9253731343283582;0.9327731092436975;0.9553571428571429;0.9274193548387096;0.9380530973451328;0.9197080291970803;0.9140625;0.8978102189781022;0.8803418803418803;0.8846153846153846;0.8760330578512396;0.9615384615384616;0.9140625;0.9492753623188406;0.9147286821705426;0.917910447761194;0.95;0.888;0.9489795918367347;0.9369369369369369;0.9345794392523364;0.9775280898876404;0.9649122807017544;0.9212598425196851;0.9181818181818182;0.9;0.9032258064516129;0.9333333333333333;0.9320388349514563;0.9295774647887324;0.917910447761194;0.9256198347107438;0.9210526315789473;0.9420289855072463;0.9357798165137614;0.9153846153846154;0.9363636363636364;0.9541284403669725;0.9692307692307692;0.9181818181818182;0.9359999999999999;0.8974358974358975
Row3;0.8767123287671232;0.9404761904761905;0.9626168224299065;0.0;0.904109589041096;0.9047619047619048;0.9298245614035088;0.9375;0.9576271186440678;0.9204545454545454;0.912;0.9157894736842105;0.9390243902439024;0.9222222222222223;0.8865979381443299;0.9240506329113924;0.9019607843137255;0.9382716049382716;0.9402985074626866;0.8795180722891567;0.9210526315789473;0.9396551724137931;0.9;0.8938053097345133;0.905982905982906;0.9367088607594937;0.9212598425196851;0.9222222222222223;0.9789473684210527;0.9081632653061225;0.9292929292929293;0.8904109589041096;0.9459459459459459;0.8977272727272727;0.9512195121951219;0.8607594936708861;0.8559322033898304;0.9178082191780822;0.8829787234042553;0.9390243902439024;0.905511811023622;0.970873786407767;0.908256880733945;0.8909090909090909;0.9420289855072463;0.9444444444444444;0.9528301886792453;0.8823529411764706;0.9238095238095239;0.9154929577464789;0.9078947368421053;0.9333333333333333;0.911504424778761;0.9242424242424242;0.9326923076923077;0.8709677419354839;0.9016393442622951;0.8365384615384616;0.8817204301075269;0.9090909090909091;0.925;0.8686868686868687;0.9263157894736842;0.8316831683168316;0.8947368421052632;0.9098360655737705;0.9026548672566371;0.9206349206349207;0.9158878504672897;0.8777777777777778;0.9196428571428571;0.8928571428571429;0.8727272727272728;0.8888888888888888;0.8938053097345133;0.8983050847457628;0.8787878787878788;0.9026548672566371;0.8571428571428572;0.9157894736842105;0.9120879120879121;0.8656716417910448;0.8555555555555556;0.9107142857142857;0.8817204301075269;0.9152542372881356;0.9099099099099099;0.892156862745098;0.9204545454545454;0.9126984126984127;0.9166666666666666;0.9150943396226415;0.9306930693069306;0.9262295081967213;0.925531914893617;0.9137931034482758;0.9148936170212766;0.8876404494382022;0.8981481481481481;0.9387755102040817;0.8761904761904762;0.8712871287128713
Row4;0.7307692307692308;0.9861111111111112;0.9204545454545454;0.904109589041096;0.0;0.9295774647887324;0.9292929292929293;0.9047619047619048;0.9611650485436893;0.9178082191780822;0.9189189189189189;0.8987341772151899;0.9402985074626866;0.92;0.891566265060241;0.9701492537313433;0.9333333333333333;0.8524590163934427;0.9622641509433962;0.8840579710144928;0.9299999999999999;0.8969072164948454;0.8571428571428572;0.9207920792079208;0.845360824742268;0.8852459016393442;0.9478260869565217;0.9054054054054054;0.9746835443037974;0.9036144578313253;0.9411764705882353;0.8793103448275862;0.8727272727272728;0.9342105263157895;0.9238095238095239;0.8253968253968254;0.908256880733945;0.7884615384615384;0.858974358974359;0.890625;0.911504424778761;0.9156626506024097;0.8924731182795699;0.8842105263157894;0.9038461538461539;0.9090909090909091;0.9560439560439561;0.8679245283018868;0.9101123595505618;0.8703703703703703;0.8448275862068966;0.912621359223301;0.9191919191919192;0.9137931034482758;0.8953488372093024;0.9012345679012346;0.9074074074074074;0.9285714285714286;0.9;0.8952380952380953;0.9439252336448598;0.9333333333333333;0.8974358974358975;0.9032258064516129;0.9404761904761905;0.9166666666666666;0.8865979381443299;0.8990825688073394;0.9010989010989011;0.881578947368421;0.9285714285714286;0.9154929577464789;0.92;0.9345794392523364;0.8877551020408163;0.9245283018867925;0.9204545454545454;0.8865979381443299;0.9090909090909091;0.9125;0.8783783783783784;0.9090909090909091;0.9390243902439024;0.8958333333333334;0.8571428571428572;0.9333333333333333;0.8586956521739131;0.9222222222222223;0.8873239436619719;0.9196428571428571;0.9444444444444444;0.9120879120879121;0.9545454545454546;0.9351851851851852;0.9102564102564102;0.9215686274509804;0.8974358974358975;0.9078947368421053;0.9157894736842105;0.9523809523809523;0.9032258064516129;0.8863636363636364
Row5;0.8857142857142857;0.9634146341463414;0.9405940594059405;0.9047619047619048;0.9295774647887324;0.0;0.9272727272727272;0.92;0.908256880733945;0.8625;0.935483870967742;0.9239130434782609;0.922077922077922;0.8928571428571429;0.8936170212765957;0.948051948051948;0.9306930693069306;0.935064935064935;0.9193548387096774;0.8875;0.8981481481481481;0.9181818181818182;0.9230769230769231;0.9196428571428571;0.9217391304347826;0.9189189189189189;0.9274193548387096;0.9058823529411765;0.978021978021978;0.9381443298969072;0.9591836734693877;0.8840579710144928;0.927536231884058;0.9058823529411765;0.9316239316239316;0.8974358974358975;0.9262295081967213;0.9130434782608696;0.8901098901098901;0.9358974358974359;0.9112903225806451;0.9484536082474226;0.8725490196078431;0.9174311926605505;0.9545454545454546;0.9411764705882353;0.9081632653061225;0.9411764705882353;0.9313725490196079;0.9264705882352942;0.9324324324324325;0.9401709401709402;0.9279279279279279;0.921875;0.9081632653061225;0.8777777777777778;0.8888888888888888;0.9065420560747663;0.9010989010989011;0.9421487603305785;0.9035087719298246;0.875;0.9111111111111111;0.9142857142857143;0.8901098901098901;0.9159663865546218;0.9380530973451328;0.926829268292683;0.912621359223301;0.9101123595505618;0.9166666666666666;0.927710843373494;0.9090909090909091;0.8947368421052632;0.9099099099099099;0.8947368421052632;0.9191919191919192;0.8785046728971962;0.9230769230769231;0.935483870967742;0.9325842696629214;0.9411764705882353;0.9120879120879121;0.9272727272727272;0.9130434782608696;0.9122807017543859;0.9166666666666666;0.8762886597938144;0.8902439024390244;0.9274193548387096;0.95;0.9428571428571428;0.9494949494949495;0.9145299145299145;0.9222222222222223;0.9203539823008849;0.946236559139785;0.8953488372093024;0.9351851851851852;0.9247311827956989;0.8932038834951457;0.9108910891089109
Row6;0.9411764705882353;0.944954128440367;0.8951612903225806;0.9298245614035088;0.9292929292929293;0.9272727272727272;0.0;0.9528301886792453;0.9432624113475178;0.9385964912280702;0.912751677852349;0.8782608695652174;0.9238095238095239;0.9210526315789473;0.9016393442622951;0.9223300970873787;0.9384615384615385;0.88;0.9456521739130435;0.9181818181818182;0.8796992481203008;0.9280575539568345;0.9345794392523364;0.8384615384615385;0.8676470588235294;0.9108910891089109;0.8439716312056738;0.8715596330275229;0.8715596330275229;0.8916666666666666;0.9180327868852459;0.8969072164948454;0.9387755102040817;0.9304347826086956;0.8345864661654135;0.9259259259259259;0.9121621621621622;0.9393939393939394;0.9262295081967213;0.9238095238095239;0.8851351351351351;0.9180327868852459;0.8931297709923665;0.8955223880597015;0.9578947368421052;0.8913043478260869;0.9126984126984127;0.9375;0.8968253968253969;0.9489795918367347;0.9207920792079208;0.9305555555555556;0.9044117647058824;0.8648648648648649;0.9296875;0.9173553719008265;0.9115646258503401;0.8947368421052632;0.907563025210084;0.9027777777777778;0.8928571428571429;0.9302325581395349;0.9333333333333333;0.8661417322834646;0.9349593495934959;0.8723404255319149;0.9361702127659575;0.8979591836734694;0.9076923076923077;0.9145299145299145;0.927007299270073;0.9652173913043478;0.9285714285714286;0.9241379310344827;0.9136690647482014;0.9014084507042254;0.829059829059829;0.9130434782608696;0.9444444444444444;0.8584070796460177;0.8839285714285714;0.9375;0.8879310344827587;0.8527131782945736;0.8888888888888888;0.8759124087591241;0.8947368421052632;0.9548872180451128;0.9478260869565217;0.8986486486486487;0.8936170212765957;0.9153846153846154;0.9365079365079365;0.9097222222222222;0.9327731092436975;0.9219858156028369;0.9243697478991597;0.940677966101695;0.917910447761194;0.9344262295081968;0.9090909090909091;0.9230769230769231
Row7;0.8548387096774194;0.96;0.7804878048780488;0.9375;0.9047619047619048;0.92;0.9528301886792453;0.0;0.912621359223301;0.9230769230769231;0.9669421487603306;0.85;0.8985507246376812;0.925;0.9340659340659341;0.9577464788732395;0.8777777777777778;0.8461538461538461;0.9473684210526316;0.8918918918918919;0.9230769230769231;0.9019607843137255;0.8676470588235294;0.9444444444444444;0.8857142857142857;0.6964285714285714;0.9586776859504132;0.9512195121951219;1.0;0.8571428571428572;0.8414634146341463;0.8135593220338984;0.6326530612244898;0.9113924050632911;0.9174311926605505;0.9178082191780822;0.9026548672566371;0.7636363636363637;0.8674698795180723;0.711864406779661;0.905982905982906;0.9080459770114943;0.9090909090909091;0.900990099009901;0.9310344827586207;0.7735849056603774;0.8888888888888888;0.9344262295081968;0.9148936170212766;0.8214285714285714;0.8571428571428572;0.9166666666666666;0.9333333333333333;0.8803418803418803;0.9361702127659575;0.8941176470588236;0.9210526315789473;0.9523809523809523;0.8928571428571429;0.9099099099099099;0.9174311926605505;0.9368421052631579;0.9166666666666666;0.9191919191919192;0.9069767441860466;0.9203539823008849;0.9134615384615384;0.9316239316239316;0.8947368421052632;0.8607594936708861;0.865979381443299;0.9210526315789473;0.892156862745098;0.908256880733945;0.9038461538461539;0.9181818181818182;0.9361702127659575;0.8811881188118812;0.9154929577464789;0.9545454545454546;0.9647058823529412;0.9516129032258065;0.9302325581395349;0.9326923076923077;0.8928571428571429;0.9363636363636364;0.9;0.9032258064516129;0.9090909090909091;0.9322033898305084;0.8981481481481481;0.9052631578947369;0.9222222222222223;0.9090909090909091;0.9285714285714286;0.9150943396226415;0.9418604651162791;0.926829268292683;0.9306930693069306;0.9431818181818182;0.9299999999999999;0.8804347826086957
Row8;0.9313725490196079;0.954954954954955;0.9133858267716536;0.9576271186440678;0.9611650485436893;0.908256880733945;0.9432624113475178;0.912621359223301;0.0;0.9203539823008849;0.9276315789473684;0.907563025210084;0.9444444444444444;0.9310344827586207;0.937007874015748;0.9532710280373832;0.8790322580645161;0.9439252336448598;0.9111111111111111;0.9380530973451328;0.9361702127659575;0.8970588235294118;0.9150943396226415;0.9142857142857143;0.9084507042253521;0.900990099009901;0.9066666666666666;0.957983193277311;0.9401709401709402;0.928;0.9274193548387096;0.8979591836734694;0.9285714285714286;0.9401709401709402;0.9241379310344827;0.926605504587156;0.9271523178807947;0.94;0.9180327868852459;0.9245283018867925;0.922077922077922;0.9274193548387096;0.9185185185185185;0.8880597014925373;0.9473684210526316;0.9595959595959596;0.921875;0.9489795918367347;0.9393939393939394;0.9387755102040817;0.9;0.9383561643835616;0.951048951048951;0.9371069182389937;0.9465648854961832;0.935483870967742;0.9407894736842105;0.9428571428571428;0.9262295081967213;0.8723404255319149;0.9459459459459459;0.946969696969697;0.9426229508196722;0.9097744360902256;0.9;0.904109589041096;0.9366197183098591;0.9276315789473684;0.9485294117647058;0.9243697478991597;0.8615384615384616;0.9380530973451328;0.8897058823529411;0.9172413793103449;0.8985507246376812;0.8705035971223022;0.9302325581395349;0.9136690647482014;0.9732142857142857;0.9256198347107438;0.9586776859504132;0.9157894736842105;0.943089430894309;0.9357142857142857;0.9173553719008265;0.916083916083916;0.935251798561151;0.9230769230769231;0.9391304347826087;0.9210526315789473;0.9097222222222222;0.9323308270676691;0.9694656488549618;0.9324324324324325;0.9508196721311475;0.9225352112676056;0.9338842975206612;0.975609756097561;0.9343065693430657;0.9349593495934959;0.9015151515151515;0.9236641221374046
Row9;0.9054054054054054;0.9647058823529412;0.9622641509433962;0.9204545454545454;0.9178082191780822;0.8625;0.9385964912280702;0.9230769230769231;0.9203539823008849;0.0;0.9615384615384616;0.9148936170212766;0.7536231884057971;0.8705882352941177;0.9299999999999999;0.9367088607594937;0.9117647058823529;0.8961038961038961;0.9393939393939394;0.891566265060241;0.9107142857142857;0.9572649572649573;0.9259259259259259;0.9026548672566371;0.9327731092436975;0.9358974358974359;0.912;0.9333333333333333;0.967741935483871;0.9504950495049505;0.95;0.9333333333333333;0.9452054794520548;0.9090909090909091;0.9333333333333333;0.9146341463414634;0.9193548387096774;0.9166666666666666;0.9166666666666666;0.9382716049382716;0.9302325581395349;0.95;0.897196261682243;0.9478260869565217;0.9090909090909091;0.9436619718309859;0.9108910891089109;0.9436619718309859;0.912621359223301;0.9444444444444444;0.935064935064935;0.9416666666666667;0.9203539823008849;0.9236641221374046;0.8888888888888888;0.9166666666666666;0.9008264462809917;0.9189189189189189;0.9042553191489362;0.9349593495934959;0.9421487603305785;0.9326923076923077;0.925531914893617;0.9065420560747663;0.9166666666666666;0.9090909090909091;0.8918918918918919;0.8934426229508197;0.9252336448598131;0.9130434782608696;0.9090909090909091;0.9302325581395349;0.8918918918918919;0.8879310344827587;0.8928571428571429;0.925;0.9108910891089109;0.9017857142857143;0.8846153846153846;0.9375;0.898876404494382;0.9285714285714286;0.9375;0.9099099099099099;0.8924731182795699;0.923728813559322;0.9189189189189189;0.9019607843137255;0.9318181818181819;0.9206349206349207;0.9067796610169492;0.9245283018867925;0.8969072164948454;0.8983050847457628;0.9130434782608696;0.8738738738738738;0.9021739130434783;0.8470588235294118;0.8761904761904762;0.8426966292134832;0.9363636363636364;0.9238095238095239
